,file,unique_names
221,bar---bar_0146.xml,"mirror crop, bar, bottle occluded, bottle, wall, glass, person occluded, photo, bottle crop"
222,bar---bar_0151.xml,"stool crop, stool, person sitting crop, glass, cash register, window, plant, vase, floor, ceiling, bar, person sitting, chair, bottle, picture, showcase, door occluded, lamp, loudspeaker, wall, person occluded"
223,bar---bar_0156.xml,"stool, person sitting crop, glass, column, window, table occluded, door, stool occluded, billboard, floor, ceiling, decoration, table, bar, pipe, person sitting, chair, mugs, picture, mug, text, lamp, person sitting occluded, wall"
224,bar---bar_0161.xml,"ladder, floor, ceiling, table, person, table occluded, lamp, armchair crop, chair, person sitting occluded, chair occluded, wall, billboard, picture, table crop, column"
225,bar---bar_0166.xml,"curtain, mirror, floor, stool, window, table, table occluded, lamp, pane, chair, logo, wall, chair occluded, picture, table crop, glass, chairs occluded"
226,bar---bar_0171.xml,"ceiling, bar, chair crop, lamp, wall, table crop, person sitting crop"
227,bar---bar_0186.xml,"floor, ceiling, table, chair, person sitting occluded, chair occluded, wall, billboard, picture, picture crop"
228,bar---bar_0194.xml,"menu, table occluded, armor occluded, tapestry, person sitting occluded, chair occluded, wall, saltcellar"
229,bar---bar_0196.xml,"stool crop, stool, ceiling, window, floor, bar, person sitting, handrail, table occluded, lamp, plant, person standing crop, wall, billboard, pot, column"
230,bar---bar_0201.xml,"floo, ceiling, window, bar, bottles, bottle, wall, billboard, person crop, glasses, basket, shelf"
231,bar---bar_0206.xml,"ceiling, clock, bar, lamp, wall, picture, column"
232,bar---bar_0216.xml,"floor, table occluded, bar, lamp, chair, door, chair occluded, wall, shelves, fridge, bottle, column"
233,bar---bar_0231.xml,"floor, ceiling, beam, table, screen, bar, table occluded, chair crop, chair occluded, wall, person occluded, sign, awning, ashtray"
234,bar---bar_0236.xml,"floor, magacine, table, table occluded, lamp, plant, stool occluded, wall, picture, pot"
235,bar---bar_0285.xml,"step, door occluded, stool crop, stool, window, floor, bar, table occluded, furniture crop, litter bin, bottles occluded, chair occluded, wall, furniture occluded, ashtray"
236,bar---bar_0298.xml,"floor, ceiling, table occluded, chair crop, pane, lamp, seats, chair occluded, wall, picture, double door"
237,bar---bar_0310.xml,"bill, bar, chair crop, person sitting occluded, bulletin board, shelves, bottle, bottles, wall, wineglass, person occluded"
238,bar---bar_0362.xml,"stool, boxs, column, window, stool occluded, fan, sign, floor, ceiling, bar, person sitting, vacuum cleaner, bottle, slot machine, door occluded, lamp, wall, person occluded, box"
239,bar---bar_0364.xml,"stool crop, stool, person crop, glass, beam, beer machine, vase, furniture occluded, basket, rug, floor, ceiling, table, bar, decoration glass, bulletin board, bottle, plants, showcase, text, clock, lamp, person sitting occluded, shelves, wall"
240,bar---bar_0386.xml,"bar, chair crop, lamp, bottle, shelves, wall, person crop, person sitting crop, glass, ashtray"
241,bar---bar_0398.xml,"dish, helmet, window, tv, table occluded, chair crop, cap, floor, ceiling, table, camera, person sitting, paper cup, chair, bottle, person sitting occluded, wall, bag, person occluded"
242,bar---bar_0407.xml,"floor, ceiling, fire extinguisher, boxs, sofa crop, seats occluded, bar, lamp, bulletin board, wall, glass, picture, plaque, basket, shelves, bottle, bell, door occluded"
243,bar---bar_0429.xml,"floor, stool, bar, armchair crop, shelves, wall"
244,bar---bar_0430.xml,"ceiling, bar, mug occluded, beer machine, wall, person occluded, column"
245,bar---bar_0458.xml,"stool crop, bar, lamp, person sitting occluded, bottle, wall, shelf, door occluded"
246,bar---bar_0528.xml,"stool crop, lamp occluded, bar, wall, shelves, glasses, shelf"
247,bar---bar_0570.xml,"door occluded, stool crop, ceiling, tv, bar, lamp, bottles, bottle, shelves, wall, picture, bulletin board, ashtray"
248,bathroom---008.xml,"sink basin, soap, old soap, soapdish, tile, shampoo, toilet seat, bathroom sink, white towel, toilet paper, drawer, yellow towel, toilet seat lid, floor, toilet bowl, shower curtain, light, reflection of light in mirror, bathtub, shelf, faucet, mirror, wall, toilet"
249,bathroom---100_0281.xml,"faucet, mirror, basket, Liquide Soap, shower curtain, water handle, white tile, jar (_), towel, Blue tile, soap dish, shelf, blue tile, hanger, sink"
250,bathroom---100_1412.xml,"faucet, mirror, towels, vanity, light, towel, door, wall, doorknob, sink"
251,bathroom---14_master_bathroom_jl.xml,"faucet, mirror, Cabinet, bathroom sink, Drawer, light fixture, drawer, electric toothbrush"
252,bathroom---b1.xml,"mirror, soap, deoderant, door knob, shower curtain, tube, bath faucet, toothbrush, cabinet, bottle, soap dish, shelf, bathtub, sink"
253,bathroom---b10.xml,"wall outlet, mirror, soap, floor, window, door knob, counter, bath faucet, lamp, towel, plant, cabinet, toilet, sink faucet, towel rack, bathtub, sink"
254,bathroom---b11.xml,"kleenex, towel rack, toilet brush, window, tube, sink, shower, floor, shower curtain, pipe, bottle, shelf, mirror, towels, lamp, towel, toothbrush, sink faucet, toilet"
255,bathroom---b12.xml,"air vent, drawers, mirror, window, bath faucet, vanity, towel, painting, cabinet, sink faucet, ceiling lamp, towel rack, bathtub, sink"
256,bathroom---b2.xml,"curtain, shower, floor, ceiling, window, bouquet, candel, sink faucet, bath faucet, towel, vase, painting, bath, towel basket, basket, candle, bathtub, sink"
257,bathroom---b3.xml,"shower, rug, shower curtain, tube, counter, bath faucet, shower door, towel, door, bottle, cabinet, towel rack, toilet, sink"
258,bathroom---b4.xml,"mirror, bath tub, soap, window, ceiling, counter, sink faucet, towel, painting, cabinet, soap dish, cup, towel rack, bathtub, bouquet, sink"
259,bathroom---b5.xml,"shower, clothes hamper, shower faucet, towels, counter, toilet paper, shower door, towel, bottle, sink faucet, towel rack, toilet, sink"
260,bathroom---b6.xml,"rug, bath tub, window, radiator, bath faucet, towel, trash can, towel rack, toilet, sink"
261,bathroom---b7.xml,"magazine, towels, plant, towel, vase, picture frame, bottle, toilet, rack, basket, shelf"
262,bathroom---b8.xml,"magazine, floor, sponge, towels, slippers, plant, towel, kleenex, vase, bottle, hair brush, magazine rack, rack, shelf, toilet, box"
263,bathroom---b9.xml,"toilet brush, mirror, wall outlet, floor, window, Blue Tile, bath faucet, toilet paper, bottle, toilet, sink faucet, bathtub, sink"
264,bathroom---bano3_2.xml,"faucet, mirror, soap, tap, towel ring, towel, wall tile, wall, wash basin, power outlet"
265,bathroom---bath.xml,"small table, rug, floor, window, bouquet, bath faucet, toilet paper, plant, towel, chair, painting, picture frame, bottle, bathtub, toilet"
266,bathroom---bath166.xml,"shower, curtain, mirror, floor, ceiling, window, bouquet, shower faucet, counter, bath faucet, lamp, towel, cabinet, candle, bathtub"
267,bathroom---bath17.xml,"shower, wall outlet, mirror, floor, ceiling, shower curtain, counter, slippers, lamp, towel, cabinet, sink faucet, ceiling lamp, towel rack, sink, box"
268,bathroom---bath181.xml,"curtain, rug, ceiling, window, counter, candel, bath faucet, plant, vase, candle, cabinet, door frame, bathtub, toilet"
269,bathroom---bath244.xml,"curtain, mirror, floor, counter, plant, towel, cabinet, bottle, picture frame, sink faucet, sink"
270,bathroom---bath26.xml,"faucet, mirror, floor, window, lamp, toilet, sink"
271,bathroom---bath287.xml,"curtain, mirror, floor, ceiling, window, counter, bath faucet, statue, lamp, towel, kleenex, cabinet, ceiling lamp, drawer, curtains, bathtub, bouquet, sink"
272,bathroom---bath288.xml,"soap, ceiling, window, floor, bath faucet, statue, fireplace, towel, plant, cabinet, picture frame, bathtub"
273,bathroom---bath303.xml,"soap, candle, towel rack, plant, cup, sink, air vent, ceiling, counter, cabinet, bottle, bouquet, shelf, mirror, towel, painting, decorative fish, drawyers, sink faucet, ceiling lamp, toilet"
274,bathroom---bath31.xml,"door cabinet, wall outlet, mirror, floor, ceiling, counter, door, cabinet, painting, bottle, drawyers, sink faucet, toilet"
275,bathroom---bath98.xml,"curtain, soap, sponge, candle, window, bathroom sink, plant, sink, shower, counter, bottle, cabinet, rack, bathtub, mirror, shower faucet, bath faucet, towel, sink faucet"
276,bathroom---bathroom2.xml,"shower, mirror, soap, ceiling, shower curtain, bouquet, counter, light, Bunch flowers, towel, cabinet, picture frame, sink faucet, ceiling lamp, toilet, sink"
277,bathroom---bathroom35.xml,"curtain, soap, door frame, towel rack, window, tube, sink, floor, counter, cabinet, bottle, bouquet, bathtub, bed, jar, mirror, bath faucet, towel, ceiling lamp"
278,bathroom---bothroom99.xml,"pedastal sink, roll of toilet paper, book, decorative bowl, storage rack, sponges, qtip canister, sculpture, window, brush, jar of cotton balls, laundry basket *basket, wood bowl, shaving brush, basket, floor, soap dispenser, glass jar, storage cart, bottle, perfume bottle, shelf, bathtub, jar, faucet, mirror, canister, towels, jar soap, wall, tray, toilet"
279,bathroom---cdmc1088.xml,"rug, window, bouquet, towels, bath faucet, towel, painting, bottle, bathtub, toilet, sink, towell"
280,bathroom---cdmc1116.xml,"bidet faucet, floor, towel, bidet, sink faucet, toilet, sink"
281,bathroom---cdmc1117.xml,"floor, bidet, sink faucet, toilet, sink"
282,bathroom---cimg2046.xml,"faucet handle, shower door, hand towel, tile, reflection of towel rack, vanity top, shower door handle, sink, reflection of vase (_), vase (_), soap dish, faucet, mirror, reflection of toilet, not a Candle, shower handle, towel, reflection of towel, drain, toilet"
283,bathroom---d47.xml,"mirror, drawers, ceiling, window, floor, counter, bench, sink faucet, bath faucet, vanity, plant, cabinet, picture frame, shelf, ceiling lamp, candle, bathtub, sink"
284,bathroom---dsc00032.xml,"tile, mirror, faucet, toilet paper holder, outlet, wall, bin, toilet, sink"
285,bathroom---dsc01582.xml,"bin, trash, mirror, shower curtain, toilet paper, towel, knob, handle, door, basket, toilet, box"
286,bathroom---dsc01782a.xml,"tile, tap, Table, basin, Mirror, soap dish, Window, bath, drawer, outlet, hanger"
287,bathroom---dsc3101.xml,"tile, ceiling, table, table lamp, sofa, ceiling fan, chair, door, painting, wall, toilet"
288,bathroom---dscn2018.xml,"washing liquid, tile, hair mask, shampoo, wall, bath, shelf"
289,bathroom---dublin___apartamento___29_03_2007_006.xml,"shower, tile, shampoo, handle, toilet paper, Tile., Hose, loopaper, doorknob, toilet"
290,bathroom---edificio_milano_ventas_alaria_034.xml,"tile, floor, valve, wall, Window, toilet"
291,bathroom---el_cuarto_de_bano.xml,"tile, mirror, floor, stool, Toilet, Bidet, toilet paper, Mirror, towel, wall, Haire Dryer, Trash Can, electrical outlet, toilet paperr holder, Sink"
292,bathroom---im3.xml,"tap, medicine cabinet, door knob, shower curtain, bottle, toilet, sink"
293,bathroom---img_0018.xml,"curtain, faucet, bath-mat, bathtub, toilet, sink"
294,bathroom---img_0029.xml,"shower, mouth, face, hair, glass, eye"
295,bathroom---IMG_0073.xml,"power outlet, sink"
296,bathroom---IMG_0074.xml,soap
297,bathroom---IMG_0076.xml,towel
298,bathroom---img_0646.xml,"faucet, tile, tap, wall tiles, door knob, drain plug, Glass, cupboards, drawer, drain, Soap, sink"
299,bathroom---IMG_0999.xml,"floor, handle, toilet lid, towel, wall, towel rail, toilet"
300,bathroom---IMG_1005.xml,"toilets, floor, wall, toilet paper"
301,bathroom---IMG_1084.xml,"faucet, mirror, soap, counter, toilet paper, wall, glass, cup, sink"
302,bathroom---IMG_1085.xml,"floor, trash, counter, towels, toilet paper, wall, toilet"
303,bathroom---img_1115.xml,"bathroom, pillow, ceiling, window, molding, armchair, vent, lamp, chair, wardrobe, door, phone, bathtub, bed"
304,bathroom---IMG_1252.xml,"floor, tissue box, handle, toilet paper holder, toilet lid, toilet paper, towel, shelves, wall, tissue, toilet, box"
305,bathroom---IMG_1253.xml,"curtain, wall, bathtub, oulet"
306,bathroom---IMG_1313.xml,"faucet, mirror, floor, soap, wc, washbasin, hairdrayer, towel, toilet paper, lamp, litter bin occluded, pipe, wall, outlet"
307,bathroom---IMG_1340.xml,"faucet, mirror, soap, glass occluded, tissue box, wc crop, cistern occluded, washbasin, bol, glass, shelf"
308,bathroom---IMG_1341.xml,"floor, tissue box, toilet paper, wall, toilet, sink"
309,bathroom---IMG_1343.xml,"mirror, jars, toiletpaper, bucket"
310,bathroom---IMG_1559.xml,"floor, tissue box, toilet paper, towel, wall"
311,bathroom---IMG_1560.xml,"faucet, wall, bath"
312,bathroom---IMG_1701.xml,"mirror, coffee marker, countertop, floor, wc, cistern occluded, toilet lid, flask, toilet paper, washbasin, towel, hairdryer, outlet, faucer, wall, glass"
313,bathroom---IMG_1703.xml,"curtain, Toilet Bowl, floor, ceiling, mirror, shower head, towel, wall, bath, hand towel"
314,bathroom---IMG_1704.xml,"tile, a mistake, soap, towel, bathtub"
315,bathroom---IMG_2332.xml,"rug, mirror, trash, ceiling, floor, counter, lamp, towel, wall, bathtub, sink"
316,bathroom---IMG_2334.xml,"shower, floor, ceiling, towel, bathtub"
317,bathroom---IMG_2335.xml,"floor tile, floor, toilet paper, toilet seat lid, Bow, wall, toilet"
